trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1163.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch"
2,"1119.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
3,"1047.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
4,"1191.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
5,"1129.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
6,"1128.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
7,"1044.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic"
8,"1098.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
9,"1079.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
10,"1148.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
11,"1008.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
12,"1066.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir"
13,"1070.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
14,"1186.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
15,"1015.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
16,"1073.avi","oneeighty","sin-oneeighty-4Hz-choir18.wav","Theta",180,"choir"
