trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1046.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir"
2,"1150.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
3,"1142.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch"
4,"1007.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
5,"1074.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
6,"1116.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch"
7,"1003.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
8,"1180.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
9,"1104.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
10,"1130.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
11,"1057.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
12,"1030.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
13,"1075.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
14,"1051.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar"
15,"1178.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth"
16,"1165.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
