trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1059.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar"
2,"1153.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
3,"1136.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
4,"1121.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
5,"1055.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
6,"1014.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
7,"1146.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
8,"1031.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
9,"1188.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
10,"1105.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
11,"1093.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
12,"1111.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep"
13,"1085.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
14,"1024.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir"
15,"1029.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
16,"1172.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar"
