trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1183.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
2,"1048.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
3,"1009.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic"
4,"1102.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
5,"1094.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir"
6,"1010.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
7,"1060.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
8,"1112.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
9,"1077.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
10,"1168.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep"
11,"1038.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
12,"1137.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
13,"1064.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
14,"1161.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
15,"1141.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
16,"1175.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep"
