respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
1,11,1,1067.avi,zero,sin-zero-4Hz-ep7.wav,0,ep,2,1.82782779579793,11382.3165021229
1,11,2,1106.avi,zero,sin-zero-4Hz-synth11.wav,0,synth,2,1.12157412620218,11390.3667886721
1,11,3,1156.avi,zero,sin-zero-4Hz-yann10.wav,0,yann,3,0.470745722139327,11397.2175071958
1,11,4,1100.avi,zero,sin-zero-4Hz-synth4.wav,0,synth,1,0.491426768840029,11402.9486581167
1,11,5,1088.avi,oneeighty,sin-oneeighty-4Hz-ep17.wav,180,ep,3,0.661750327150003,11408.9063964536
1,11,6,1048.avi,oneeighty,sin-oneeighty-4Hz-dar19.wav,180,dar,1,0.861508831932952,11416.0103492776
1,11,7,1144.avi,oneeighty,sin-oneeighty-4Hz-synth13.wav,180,synth,2,1.74933068091013,11422.9143971902
1,11,8,1069.avi,zero,sin-zero-4Hz-ep12.wav,0,ep,2,1.07780221239773,11431.0979042743
1,11,9,1080.avi,oneeighty,sin-oneeighty-4Hz-ep13.wav,180,ep,4,0.25878295466282,11437.6687506698
1,11,10,1020.avi,zero,sin-zero-4Hz-dar6.wav,0,dar,1,0.935892075785887,11444.1996075703
1,11,11,1180.avi,oneeighty,sin-oneeighty-4Hz-yann16.wav,180,yann,3,1.1517667639182,11450.8637049291
1,11,12,1127.avi,oneeighty,sin-oneeighty-4Hz-synth23.wav,180,synth,4,1.07374720582447,11456.6215012248
1,11,13,1167.avi,zero,sin-zero-4Hz-yann5.wav,0,yann,5,0.289356551085802,11462.6058948983
1,11,14,1025.avi,oneeighty,sin-oneeighty-4Hz-dar13.wav,180,dar,2,1.00905878748381,11469.1500406769
1,11,15,1004.avi,zero,sin-zero-4Hz-dar10.wav,0,dar,1,1.31010159401922,11475.6808906344
1,11,16,1177.avi,oneeighty,sin-oneeighty-4Hz-yann21.wav,180,yann,2,1.16598992663057,11482.1850840479
