trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1192-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
2,"1149-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep18.wav","Gamma",270,"ep"
3,"1128-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar13.wav","Gamma",90,"dar"
4,"1160-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep20.wav","Gamma",180,"ep"
5,"1135-sin-37.5Hz-ninety.avi","zero","sin-zero-dar9.wav","Gamma",0,"dar"
6,"1169-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar3.wav","Theta",180,"guitar"
7,"1151-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep17.wav","Gamma",270,"ep"
8,"1131-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar15.wav","Gamma",90,"dar"
9,"1177-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar2.wav","Theta",180,"guitar"
10,"1167-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep22.wav","Gamma",180,"ep"
11,"1132-sin-37.5Hz-ninety.avi","zero","sin-zero-dar7.wav","Gamma",0,"dar"
12,"1173-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar24.wav","Theta",0,"guitar"
