trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1162-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
2,"1165-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar8.wav","Theta",180,"guitar"
3,"1100-sin-37.5Hz-ninety.avi","zero","sin-zero-dar16.wav","Gamma",0,"dar"
4,"1138-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep24.wav","Gamma",270,"ep"
5,"1144-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep11.wav","Gamma",270,"ep"
6,"1098-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar22.wav","Gamma",90,"dar"
7,"1123-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep18.wav","Gamma",180,"ep"
8,"1152-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
9,"1111-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar20.wav","Gamma",90,"dar"
10,"1164-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar9.wav","Theta",180,"guitar"
11,"1124-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep6.wav","Gamma",180,"ep"
12,"1110-sin-37.5Hz-ninety.avi","zero","sin-zero-dar14.wav","Gamma",0,"dar"
