trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1169-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch20.wav","Gamma",90,"orch"
2,"1024-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth24.wav","Gamma",270,"synth"
3,"1013-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth6.wav","Gamma",180,"synth"
4,"1036-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
5,"1011-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth12.wav","Gamma",270,"synth"
6,"1186-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch22.wav","Gamma",90,"orch"
7,"1042-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann8.wav","Theta",180,"yann"
8,"1017-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth18.wav","Gamma",180,"synth"
9,"1047-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann7.wav","Theta",180,"yann"
10,"1182-sin-37.5Hz-ninety.avi","zero","sin-zero-orch16.wav","Gamma",0,"orch"
11,"1037-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
12,"1192-sin-37.5Hz-ninety.avi","zero","sin-zero-orch14.wav","Gamma",0,"orch"
