trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1032-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann5.wav","Gamma",180,"yann"
2,"1038-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann24.wav","Gamma",270,"yann"
3,"1045-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann11.wav","Gamma",270,"yann"
4,"1068-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic8.wav","Theta",180,"acoustic"
5,"1051-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
6,"1001-sin-37.5Hz-ninety.avi","zero","sin-zero-synth16.wav","Gamma",0,"synth"
7,"1005-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth22.wav","Gamma",90,"synth"
8,"1003-sin-37.5Hz-ninety.avi","zero","sin-zero-synth13.wav","Gamma",0,"synth"
9,"1046-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann6.wav","Gamma",180,"yann"
10,"1052-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
11,"1004-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth20.wav","Gamma",90,"synth"
12,"1049-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic10.wav","Theta",180,"acoustic"
