trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1114-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
2,"1095-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar3.wav","Gamma",270,"guitar"
3,"1052-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep17.wav","Gamma",90,"ep"
4,"1061-sin-37.5Hz-ninety.avi","zero","sin-zero-ep22.wav","Gamma",0,"ep"
5,"1091-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar11.wav","Gamma",180,"guitar"
6,"1103-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch9.wav","Theta",0,"orch"
7,"1056-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep6.wav","Gamma",90,"ep"
8,"1115-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
9,"1092-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar23.wav","Gamma",180,"guitar"
10,"1068-sin-37.5Hz-ninety.avi","zero","sin-zero-ep19.wav","Gamma",0,"ep"
11,"1086-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar4.wav","Gamma",270,"guitar"
12,"1100-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
