trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1125-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar1.wav","Gamma",270,"guitar"
2,"1100-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep6.wav","Gamma",90,"ep"
3,"1161-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
4,"1101-sin-37.5Hz-ninety.avi","zero","sin-zero-ep21.wav","Gamma",0,"ep"
5,"1139-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar23.wav","Gamma",180,"guitar"
6,"1108-sin-37.5Hz-ninety.avi","zero","sin-zero-ep19.wav","Gamma",0,"ep"
7,"1152-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch14.wav","Theta",180,"orch"
8,"1146-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
9,"1137-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar2.wav","Gamma",270,"guitar"
10,"1131-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar24.wav","Gamma",180,"guitar"
11,"1157-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
12,"1114-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep17.wav","Gamma",90,"ep"
