trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1124-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
2,"1134-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
3,"1083-sin-37.5Hz-ninety.avi","zero","sin-zero-dar19.wav","Gamma",0,"dar"
4,"1091-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar6.wav","Gamma",90,"dar"
5,"1113-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep2.wav","Gamma",270,"ep"
6,"1120-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep4.wav","Gamma",270,"ep"
7,"1111-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep23.wav","Gamma",180,"ep"
8,"1093-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar17.wav","Gamma",90,"dar"
9,"1076-sin-37.5Hz-ninety.avi","zero","sin-zero-dar21.wav","Gamma",0,"dar"
10,"1118-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep11.wav","Gamma",180,"ep"
11,"1142-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
12,"1132-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
