trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1179-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar21.wav","Theta",0,"dar"
2,"1191-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
3,"1148-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir10.wav","Gamma",180,"choir"
4,"1183-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
5,"1150-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir9.wav","Gamma",180,"choir"
6,"1129-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic3.wav","Gamma",90,"acoustic"
7,"1130-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic24.wav","Gamma",0,"acoustic"
8,"1166-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir13.wav","Gamma",270,"choir"
9,"1142-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic12.wav","Gamma",0,"acoustic"
10,"1128-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic1.wav","Gamma",90,"acoustic"
11,"1184-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar19.wav","Theta",0,"dar"
12,"1151-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir15.wav","Gamma",270,"choir"
