trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1148-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch23.wav","Gamma",180,"orch"
2,"1176-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
3,"1135-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar21.wav","Gamma",0,"guitar"
4,"1178-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth"
5,"1156-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch3.wav","Gamma",270,"orch"
6,"1123-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar6.wav","Gamma",90,"guitar"
7,"1130-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar17.wav","Gamma",90,"guitar"
8,"1147-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch2.wav","Gamma",270,"orch"
9,"1129-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar22.wav","Gamma",0,"guitar"
10,"1179-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth"
11,"1170-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth8.wav","Theta",0,"synth"
12,"1153-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch11.wav","Gamma",180,"orch"
