trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1060.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir","1060.avi","1092.avi","1059.avi","1089.avi",1
2,"1009.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic","1009.avi","1025.avi","1002.avi","1032.avi",1
3,"1089.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir","1092.avi","1060.avi","1089.avi","1059.avi",3
4,"1164.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch","1168.avi","1164.avi","1191.avi","1192.avi",2
5,"1122.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar","1099.avi","1137.avi","1110.avi","1122.avi",4
6,"1025.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic","1002.avi","1032.avi","1025.avi","1009.avi",3
7,"1110.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar","1110.avi","1122.avi","1099.avi","1137.avi",1
8,"1059.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir","1089.avi","1060.avi","1059.avi","1092.avi",3
9,"1032.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic","1032.avi","1002.avi","1009.avi","1025.avi",1
10,"1092.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir","1059.avi","1060.avi","1092.avi","1089.avi",3
11,"1002.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic","1025.avi","1002.avi","1032.avi","1009.avi",2
12,"1099.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar","1137.avi","1099.avi","1122.avi","1110.avi",2
13,"1191.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch","1192.avi","1164.avi","1191.avi","1168.avi",3
14,"1168.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch","1164.avi","1191.avi","1192.avi","1168.avi",4
15,"1192.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch","1191.avi","1192.avi","1168.avi","1164.avi",2
16,"1137.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar","1110.avi","1122.avi","1137.avi","1099.avi",3
