trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1089.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir"
2,"1122.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
3,"1168.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch"
4,"1092.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
5,"1191.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
6,"1025.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
7,"1032.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
8,"1009.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic"
9,"1059.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
10,"1110.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
11,"1099.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
12,"1060.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
13,"1002.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic"
14,"1192.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
15,"1164.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
16,"1137.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
