trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1017.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep","1035.avi","1029.avi","1001.avi","1017.avi",4
2,"1094.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar","1069.avi","1095.avi","1054.avi","1094.avi",4
3,"1069.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar","1069.avi","1054.avi","1094.avi","1095.avi",1
4,"1054.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar","1069.avi","1054.avi","1094.avi","1095.avi",2
5,"1113.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch","1113.avi","1127.avi","1097.avi","1128.avi",1
6,"1001.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep","1035.avi","1001.avi","1029.avi","1017.avi",2
7,"1097.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch","1113.avi","1097.avi","1127.avi","1128.avi",2
8,"1145.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth","1185.avi","1145.avi","1154.avi","1187.avi",2
9,"1185.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth","1154.avi","1187.avi","1145.avi","1185.avi",4
10,"1154.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth","1154.avi","1145.avi","1187.avi","1185.avi",1
11,"1187.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth","1154.avi","1185.avi","1145.avi","1187.avi",4
12,"1035.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep","1035.avi","1017.avi","1001.avi","1029.avi",1
13,"1127.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch","1128.avi","1113.avi","1127.avi","1097.avi",3
14,"1128.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch","1128.avi","1127.avi","1097.avi","1113.avi",1
15,"1029.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep","1001.avi","1035.avi","1017.avi","1029.avi",4
16,"1095.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar","1054.avi","1095.avi","1094.avi","1069.avi",2
