trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1073.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
2,"1108.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
3,"1172.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
4,"1123.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
5,"1165.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
6,"1033.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
7,"1026.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
8,"1173.avi","oneeighty","sin-oneeighty-4Hz-yann13.wav","Theta",180,"yann"
9,"1067.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep"
10,"1022.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic"
11,"1114.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
12,"1090.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
13,"1019.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
14,"1147.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
15,"1070.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
16,"1136.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar"
