trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1065.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
2,"1117.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
3,"1013.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth"
4,"1112.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
5,"1180.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
6,"1162.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
7,"1153.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
8,"1028.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth"
9,"1190.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
10,"1133.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
11,"1087.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
12,"1129.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
13,"1020.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
14,"1052.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
15,"1082.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
16,"1039.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth"
