trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1157.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
2,"1126.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
3,"1038.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir"
4,"1109.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
5,"1151.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
6,"1125.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep"
7,"1177.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
8,"1076.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
9,"1006.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir"
10,"1182.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
11,"1066.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar"
12,"1079.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
13,"1011.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
14,"1062.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
15,"1111.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
16,"1031.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
