trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1071.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic"
2,"1104.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir"
3,"1045.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
4,"1088.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
5,"1160.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
6,"1188.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar"
7,"1118.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
8,"1163.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
9,"1007.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann"
10,"1138.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
11,"1186.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
12,"1042.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
13,"1124.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
14,"1083.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic"
15,"1018.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann"
16,"1053.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
