trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1049.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar","1081.avi","1056.avi","1049.avi","1074.avi",3
2,"1189.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth","1166.avi","1150.avi","1175.avi","1189.avi",4
3,"1056.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar","1074.avi","1081.avi","1056.avi","1049.avi",3
4,"1175.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth","1166.avi","1150.avi","1175.avi","1189.avi",3
5,"1034.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir","1005.avi","1024.avi","1041.avi","1034.avi",4
6,"1131.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch","1131.avi","1116.avi","1144.avi","1106.avi",1
7,"1005.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir","1041.avi","1005.avi","1034.avi","1024.avi",2
8,"1081.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar","1049.avi","1056.avi","1074.avi","1081.avi",4
9,"1144.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch","1144.avi","1131.avi","1116.avi","1106.avi",1
10,"1116.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch","1116.avi","1131.avi","1106.avi","1144.avi",1
11,"1166.avi","zero","sin-zero-4Hz-synth8.wav","Theta",0,"synth","1175.avi","1189.avi","1166.avi","1150.avi",3
12,"1150.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth","1189.avi","1175.avi","1166.avi","1150.avi",4
13,"1106.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch","1144.avi","1106.avi","1116.avi","1131.avi",2
14,"1041.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir","1041.avi","1034.avi","1024.avi","1005.avi",1
15,"1074.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar","1056.avi","1074.avi","1049.avi","1081.avi",2
16,"1024.avi","zero","sin-zero-4Hz-choir9.wav","Theta",0,"choir","1024.avi","1005.avi","1034.avi","1041.avi",1
