respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
7,2,1,1064.avi,zero,sin-zero-4Hz-dar7.wav,0,dar,3,2.56607688815257,6472.03920751204
7,2,2,1041.avi,oneeighty,sin-oneeighty-4Hz-choir13.wav,180,choir,5,0.512772832434166,6479.39647732816
7,2,3,1162.avi,zero,sin-zero-4Hz-guitar9.wav,0,guitar,2,1.5949027004317,6484.994349851
7,2,4,1004.avi,zero,sin-zero-4Hz-choir11.wav,0,choir,5,1.73055397240205,6491.57861516559
7,2,5,1192.avi,oneeighty,sin-oneeighty-4Hz-guitar16.wav,180,guitar,3,1.61852211639234,6498.92257330674
7,2,6,1050.avi,zero,sin-zero-4Hz-dar6.wav,0,dar,4,0.346331463333627,6505.62680157553
7,2,7,1112.avi,zero,sin-zero-4Hz-ep7.wav,0,ep,2,0.756467921812146,6511.66459511643
7,2,8,1048.avi,oneeighty,sin-oneeighty-4Hz-choir18.wav,180,choir,2,1.33226571065552,6518.1288262349
7,2,9,1088.avi,oneeighty,sin-oneeighty-4Hz-dar22.wav,180,dar,5,1.59597344245776,6524.43307817051
7,2,10,1103.avi,zero,sin-zero-4Hz-ep4.wav,0,ep,1,0.873394339768311,6531.88367491222
7,2,11,1130.avi,oneeighty,sin-oneeighty-4Hz-ep22.wav,180,ep,3,1.68899094865264,6538.38798384137
7,2,12,1126.avi,oneeighty,sin-oneeighty-4Hz-ep13.wav,180,ep,2,2.39026539429324,6544.95879046904
7,2,13,1087.avi,oneeighty,sin-oneeighty-4Hz-dar18.wav,180,dar,3,1.81692998005201,6552.51607048845
7,2,14,1023.avi,zero,sin-zero-4Hz-choir8.wav,0,choir,3,2.02769529948182,6560.03331103501
7,2,15,1145.avi,zero,sin-zero-4Hz-guitar6.wav,0,guitar,1,0.462727793045815,6568.23015489686
7,2,16,1173.avi,oneeighty,sin-oneeighty-4Hz-guitar18.wav,180,guitar,3,1.8331616684618,6575.02776322081
