respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
7,1,1,1043.avi,oneeighty,sin-oneeighty-4Hz-guitar13.wav,180,guitar,1,2.43727510493045,6172.57733250902
7,1,2,1128.avi,oneeighty,sin-oneeighty-4Hz-synth16.wav,180,synth,3,0.755332880927199,6181.1871763926
7,1,3,1024.avi,zero,sin-zero-4Hz-guitar8.wav,0,guitar,4,1.23740708362129,6186.94503836197
7,1,4,1053.avi,zero,sin-zero-4Hz-orch11.wav,0,orch,3,1.21016912109189,6193.27603107597
7,1,5,1129.avi,oneeighty,sin-oneeighty-4Hz-synth17.wav,180,synth,5,2.16749128191987,6200.16692768582
7,1,6,1096.avi,oneeighty,sin-oneeighty-4Hz-orch18.wav,180,orch,5,0.514282195314081,6208.0038570259
7,1,7,1075.avi,oneeighty,sin-oneeighty-4Hz-orch23.wav,180,orch,4,0.511219396157685,6214.21491063364
7,1,8,1178.avi,oneeighty,sin-oneeighty-4Hz-yann18.wav,180,yann,3,2.59041355335376,6219.39971853401
7,1,9,1099.avi,zero,sin-zero-4Hz-synth3.wav,0,synth,2,0.732514936655207,6228.12985501664
7,1,10,1104.avi,zero,sin-zero-4Hz-synth9.wav,0,synth,4,1.83093777319482,6235.32713206563
7,1,11,1172.avi,oneeighty,sin-oneeighty-4Hz-yann20.wav,180,yann,4,0.308073340545889,6241.73802320555
7,1,12,1002.avi,zero,sin-zero-4Hz-guitar4.wav,0,guitar,1,1.43044976598867,6248.25563897972
7,1,13,1042.avi,oneeighty,sin-oneeighty-4Hz-guitar19.wav,180,guitar,5,1.64922768920223,6256.01273238151
7,1,14,1165.avi,zero,sin-zero-4Hz-yann3.wav,0,yann,3,0.329230985650611,6263.07677857284
7,1,15,1069.avi,zero,sin-zero-4Hz-orch5.wav,0,orch,4,0.840678899348859,6268.86127506146
7,1,16,1158.avi,zero,sin-zero-4Hz-yann11.wav,0,yann,3,0.485871155954555,6275.83206949348
