respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
7,3,1,1058.avi,zero,sin-zero-4Hz-ep11.wav,0,ep,4,1.88866063967998,6769.31558785458
7,3,2,1120.avi,zero,sin-zero-4Hz-guitar7.wav,0,guitar,4,1.46745934380124,6777.19271786748
7,3,3,1021.avi,zero,sin-zero-4Hz-dar12.wav,0,dar,5,1.4406183437095,6783.76356283297
7,3,4,1125.avi,oneeighty,sin-oneeighty-4Hz-guitar14.wav,180,guitar,1,1.38961244391157,6789.97456089615
7,3,5,1149.avi,zero,sin-zero-4Hz-orch7.wav,0,orch,4,0.642594341217773,6796.58549091726
7,3,6,1161.avi,zero,sin-zero-4Hz-orch10.wav,0,orch,3,1.32203856965498,6802.1300777986
7,3,7,1139.avi,oneeighty,sin-oneeighty-4Hz-guitar15.wav,180,guitar,4,1.29795396805457,6809.39413691008
7,3,8,1033.avi,oneeighty,sin-oneeighty-4Hz-dar13.wav,180,dar,5,0.817776128882542,6816.13823741433
7,3,9,1032.avi,oneeighty,sin-oneeighty-4Hz-dar21.wav,180,dar,3,3.57177292178858,6821.49622115909
7,3,10,1089.avi,oneeighty,sin-oneeighty-4Hz-ep19.wav,180,ep,5,1.43360493815271,6830.02639422868
7,3,11,1177.avi,oneeighty,sin-oneeighty-4Hz-orch20.wav,180,orch,3,2.40667398003279,6836.5973191904
7,3,12,1185.avi,oneeighty,sin-oneeighty-4Hz-orch19.wav,180,orch,4,1.12176815220209,6845.15416058897
7,3,13,1065.avi,zero,sin-zero-4Hz-ep10.wav,0,ep,2,1.75054487999932,6850.96532993465
7,3,14,1117.avi,zero,sin-zero-4Hz-guitar2.wav,0,guitar,2,1.87859560425295,6858.34927532469
7,3,15,1013.avi,zero,sin-zero-4Hz-dar9.wav,0,dar,2,1.0757271506609,6865.160149439
7,3,16,1079.avi,oneeighty,sin-oneeighty-4Hz-ep17.wav,180,ep,4,1.98747440120587,6871.34443268483
