respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
7,11,1,1067.avi,zero,sin-zero-4Hz-yann4.wav,0,yann,4,1.00531233755555,5497.83983323402
7,11,2,1007.avi,zero,sin-zero-4Hz-synth8.wav,0,synth,3,2.50338217013086,5503.7976825916
7,11,3,1034.avi,oneeighty,sin-oneeighty-4Hz-synth23.wav,180,synth,1,0.765143542995247,5512.0079304705
7,11,4,1060.avi,zero,sin-zero-4Hz-yann8.wav,0,yann,2,0.650335107734463,5518.89864900355
7,11,5,1131.avi,oneeighty,sin-oneeighty-4Hz-acoustic15.wav,180,acoustic,4,1.59098049727891,5524.19004421212
7,11,6,1183.avi,oneeighty,sin-oneeighty-4Hz-choir22.wav,180,choir,3,2.04376444833269,5530.3211226245
7,11,7,1080.avi,oneeighty,sin-oneeighty-4Hz-yann21.wav,180,yann,3,1.16406000484221,5538.30482185647
7,11,8,1122.avi,oneeighty,sin-oneeighty-4Hz-acoustic18.wav,180,acoustic,5,0.470473026861328,5544.94231745669
7,11,9,1040.avi,oneeighty,sin-oneeighty-4Hz-synth19.wav,180,synth,5,1.27804070799721,5551.04673365803
7,11,10,1102.avi,zero,sin-zero-4Hz-acoustic4.wav,0,acoustic,3,2.25626428985015,5556.9244620496
7,11,11,1147.avi,zero,sin-zero-4Hz-choir4.wav,0,choir,2,0.947224078732688,5565.4014844841
7,11,12,1107.avi,zero,sin-zero-4Hz-acoustic10.wav,0,acoustic,4,0.53882431853981,5571.26582456547
7,11,13,1171.avi,oneeighty,sin-oneeighty-4Hz-choir14.wav,180,choir,2,1.23198052565567,5577.95665937948
7,11,14,1146.avi,zero,sin-zero-4Hz-choir3.wav,0,choir,5,1.14406100705583,5585.54054347767
7,11,15,1092.avi,oneeighty,sin-oneeighty-4Hz-yann19.wav,180,yann,3,1.40227599160335,5591.29826520392
7,11,16,1016.avi,zero,sin-zero-4Hz-synth6.wav,0,synth,4,1.12498845340906,5599.09546691396
