trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1095.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep","1086.avi","1095.avi","1068.avi","1050.avi",2
2,"1086.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep","1095.avi","1050.avi","1068.avi","1086.avi",4
3,"1150.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch","1162.avi","1191.avi","1187.avi","1150.avi",4
4,"1068.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep","1086.avi","1095.avi","1050.avi","1068.avi",4
5,"1050.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep","1068.avi","1086.avi","1050.avi","1095.avi",3
6,"1191.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch","1191.avi","1162.avi","1150.avi","1187.avi",1
7,"1034.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar","1002.avi","1048.avi","1015.avi","1034.avi",4
8,"1015.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar","1015.avi","1048.avi","1002.avi","1034.avi",1
9,"1187.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch","1162.avi","1187.avi","1191.avi","1150.avi",2
10,"1162.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch","1150.avi","1191.avi","1187.avi","1162.avi",4
11,"1048.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar","1015.avi","1002.avi","1048.avi","1034.avi",3
12,"1114.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar","1097.avi","1137.avi","1143.avi","1114.avi",4
13,"1143.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar","1143.avi","1114.avi","1137.avi","1097.avi",1
14,"1097.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar","1143.avi","1097.avi","1114.avi","1137.avi",2
15,"1002.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar","1002.avi","1048.avi","1034.avi","1015.avi",1
16,"1137.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar","1143.avi","1097.avi","1137.avi","1114.avi",3
