trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1014.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
2,"1036.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
3,"1004.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
4,"1052.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
5,"1053.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
6,"1118.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
7,"1149.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
8,"1131.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
9,"1092.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
10,"1109.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
11,"1124.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir"
12,"1176.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar"
13,"1189.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
14,"1073.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
15,"1159.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
16,"1028.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
