trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1130.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth"
2,"1044.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
3,"1019.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
4,"1093.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
5,"1070.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch"
6,"1168.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann"
7,"1077.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch"
8,"1054.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch"
9,"1116.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth"
10,"1102.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
11,"1133.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
12,"1166.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
13,"1180.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
14,"1033.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
15,"1017.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
16,"1192.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
