trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1181.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep"
2,"1016.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
3,"1013.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
4,"1069.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir"
5,"1120.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar"
6,"1165.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep"
7,"1122.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
8,"1161.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
9,"1064.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
10,"1078.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
11,"1046.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
12,"1186.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
13,"1113.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar"
14,"1088.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
15,"1123.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar"
16,"1047.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
