trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1068.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
2,"1143.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar"
3,"1097.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
4,"1086.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
5,"1191.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
6,"1162.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch"
7,"1137.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
8,"1114.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
9,"1034.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
10,"1187.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch"
11,"1050.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
12,"1015.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar"
13,"1150.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
14,"1048.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
15,"1002.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar"
16,"1095.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
