trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1117.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
2,"1136.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
3,"1066.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
4,"1041.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
5,"1032.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
6,"1021.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
7,"1178.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic"
8,"1145.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic"
9,"1059.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
10,"1009.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
11,"1083.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
12,"1106.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann"
13,"1174.avi","oneeighty","sin-oneeighty-4Hz-acoustic14.wav","Theta",180,"acoustic"
14,"1084.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
15,"1138.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
16,"1154.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
