trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1155.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
2,"1006.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic"
3,"1072.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
4,"1025.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
5,"1156.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
6,"1107.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
7,"1057.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
8,"1177.avi","oneeighty","sin-oneeighty-4Hz-yann13.wav","Theta",180,"yann"
9,"1012.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
10,"1105.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
11,"1171.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
12,"1128.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
13,"1087.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
14,"1080.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
15,"1132.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
16,"1038.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
