trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1163.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
2,"1104.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
3,"1031.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
4,"1148.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
5,"1024.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
6,"1125.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
7,"1008.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
8,"1026.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
9,"1142.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
10,"1090.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
11,"1094.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
12,"1049.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
13,"1056.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
14,"1179.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
15,"1170.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
16,"1110.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
