trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1151.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
2,"1135.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep"
3,"1140.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
4,"1091.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
5,"1172.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
6,"1029.avi","oneeighty","sin-oneeighty-4Hz-choir18.wav","Theta",180,"choir"
7,"1098.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
8,"1011.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
9,"1153.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
10,"1061.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
11,"1051.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
12,"1182.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
13,"1045.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
14,"1007.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
15,"1074.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
16,"1111.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
