trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1019.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar","1033.avi","1044.avi","1017.avi","1019.avi",4
2,"1180.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann","1192.avi","1180.avi","1166.avi","1168.avi",2
3,"1192.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann","1180.avi","1168.avi","1192.avi","1166.avi",3
4,"1133.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth","1133.avi","1130.avi","1116.avi","1102.avi",1
5,"1166.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann","1180.avi","1192.avi","1168.avi","1166.avi",4
6,"1116.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth","1133.avi","1102.avi","1116.avi","1130.avi",3
7,"1077.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch","1070.avi","1054.avi","1077.avi","1093.avi",3
8,"1168.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann","1168.avi","1166.avi","1180.avi","1192.avi",1
9,"1070.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch","1077.avi","1054.avi","1070.avi","1093.avi",3
10,"1130.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth","1133.avi","1116.avi","1102.avi","1130.avi",4
11,"1044.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar","1044.avi","1017.avi","1019.avi","1033.avi",1
12,"1017.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar","1044.avi","1017.avi","1019.avi","1033.avi",2
13,"1093.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch","1054.avi","1093.avi","1070.avi","1077.avi",2
14,"1054.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch","1070.avi","1077.avi","1093.avi","1054.avi",4
15,"1033.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar","1044.avi","1033.avi","1019.avi","1017.avi",2
16,"1102.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth","1102.avi","1130.avi","1116.avi","1133.avi",1
