respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
10,4,1,1102.avi,zero,sin-zero-4Hz-synth6.wav,0,synth,3,0.437051909248112,9352.68109794347
10,4,2,1017.avi,zero,sin-zero-4Hz-guitar6.wav,0,guitar,4,0.324309483659817,9357.70581579912
10,4,3,1052.avi,zero,sin-zero-4Hz-orch7.wav,0,orch,4,0.336690448117224,9362.55744949838
10,4,4,1151.avi,zero,sin-zero-4Hz-yann5.wav,0,yann,4,0.477331249212511,9367.72874385767
10,4,5,1039.avi,oneeighty,sin-oneeighty-4Hz-guitar14.wav,180,guitar,3,0.500690078624757,9373.15337103107
10,4,6,1053.avi,zero,sin-zero-4Hz-orch8.wav,0,orch,3,1.1025660298983,9378.3114853716
10,4,7,1011.avi,zero,sin-zero-4Hz-guitar8.wav,0,guitar,3,0.848675356948661,9384.58925077264
10,4,8,1032.avi,oneeighty,sin-oneeighty-4Hz-guitar15.wav,180,guitar,3,0.725719707328608,9390.80020080503
10,4,9,1178.avi,oneeighty,sin-oneeighty-4Hz-yann14.wav,180,yann,4,0.594793136404405,9397.13115508777
10,4,10,1187.avi,oneeighty,sin-oneeighty-4Hz-yann24.wav,180,yann,3,1.8448159277159,9403.16902669934
10,4,11,1095.avi,oneeighty,sin-oneeighty-4Hz-orch14.wav,180,orch,4,0.37280758156885,9410.15300395512
10,4,12,1136.avi,oneeighty,sin-oneeighty-4Hz-synth21.wav,180,synth,4,0.361338269538464,9415.40440237561
10,4,13,1168.avi,zero,sin-zero-4Hz-yann9.wav,0,yann,4,0.457114601955254,9421.9486030285
10,4,14,1119.avi,zero,sin-zero-4Hz-synth1.wav,0,synth,4,0.32852934766197,9427.53317569595
10,4,15,1126.avi,oneeighty,sin-oneeighty-4Hz-synth23.wav,180,synth,3,0.72758134988544,9432.43803691649
10,4,16,1084.avi,oneeighty,sin-oneeighty-4Hz-orch21.wav,180,orch,4,0.329882336462106,9438.79577657391
