respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
3,5,1,1067.avi,zero,sin-zero-4Hz-choir5.wav,0,choir,4,1.10468998806027,24512.4869572961
3,5,2,1185.avi,oneeighty,sin-oneeighty-4Hz-ep16.wav,180,ep,2,1.73065947815849,24518.2048603931
3,5,3,1012.avi,zero,sin-zero-4Hz-acoustic6.wav,0,acoustic,2,1.70386950805914,24525.5754556336
3,5,4,1120.avi,zero,sin-zero-4Hz-dar4.wav,0,dar,4,1.94953987614281,24533.6256727528
3,5,5,1075.avi,oneeighty,sin-oneeighty-4Hz-choir19.wav,180,choir,4,2.18718656562123,24541.7558908985
3,5,6,1044.avi,oneeighty,sin-oneeighty-4Hz-acoustic18.wav,180,acoustic,2,1.73936870131365,24549.6196226939
3,5,7,1102.avi,zero,sin-zero-4Hz-dar9.wav,0,dar,4,1.7340358831716,24557.1768016675
3,5,8,1131.avi,oneeighty,sin-oneeighty-4Hz-dar16.wav,180,dar,1,1.38486579657911,24565.0938534939
3,5,9,1154.avi,zero,sin-zero-4Hz-ep3.wav,0,ep,5,3.90714629629292,24571.0514605178
3,5,10,1142.avi,oneeighty,sin-oneeighty-4Hz-dar13.wav,180,dar,2,1.76144287355055,24580.9011403102
3,5,11,1003.avi,zero,sin-zero-4Hz-acoustic1.wav,0,acoustic,5,1.75046238787399,24587.3519626769
3,5,12,1026.avi,oneeighty,sin-oneeighty-4Hz-acoustic19.wav,180,acoustic,2,1.38509883946244,24595.0691871724
3,5,13,1174.avi,oneeighty,sin-oneeighty-4Hz-ep18.wav,180,ep,5,0.777196210336115,24602.2930145999
3,5,14,1161.avi,zero,sin-zero-4Hz-ep7.wav,0,ep,3,2.12896418173113,24608.997114434
3,5,15,1055.avi,zero,sin-zero-4Hz-choir8.wav,0,choir,4,1.82210828343887,24615.7278916411
3,5,16,1077.avi,oneeighty,sin-oneeighty-4Hz-choir23.wav,180,choir,4,2.56901133367501,24624.0047840203
