respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
3,4,1,1098.avi,zero,sin-zero-4Hz-guitar2.wav,0,guitar,3,2.92203840076036,24179.106642175
3,4,2,1091.avi,oneeighty,sin-oneeighty-4Hz-choir13.wav,180,choir,2,2.40275878099419,24188.369773553
3,4,3,1179.avi,oneeighty,sin-oneeighty-4Hz-orch23.wav,180,orch,3,2.73858535120235,24195.3538049836
3,4,4,1186.avi,oneeighty,sin-oneeighty-4Hz-orch13.wav,180,orch,5,1.82978451079543,24203.9905385192
3,4,5,1048.avi,oneeighty,sin-oneeighty-4Hz-acoustic13.wav,180,acoustic,3,2.18444136873586,24211.3877655504
3,4,6,1168.avi,zero,sin-zero-4Hz-orch11.wav,0,orch,5,4.73933217516242,24219.504703874
3,4,7,1145.avi,zero,sin-zero-4Hz-orch3.wav,0,orch,2,1.8843138290722,24229.687542922
3,4,8,1051.avi,zero,sin-zero-4Hz-choir12.wav,0,choir,2,2.12984895983391,24237.2178833246
3,4,9,1019.avi,zero,sin-zero-4Hz-acoustic10.wav,0,acoustic,3,3.32437939502415,24244.3352125686
3,4,10,1054.avi,zero,sin-zero-4Hz-choir10.wav,0,choir,2,3.90592221740735,24252.5855543598
3,4,11,1136.avi,oneeighty,sin-oneeighty-4Hz-guitar13.wav,180,guitar,1,2.29061564677977,24261.4487660349
3,4,12,1092.avi,oneeighty,sin-oneeighty-4Hz-choir21.wav,180,choir,2,1.90404247900733,24268.8592680582
3,4,13,1097.avi,zero,sin-zero-4Hz-guitar8.wav,0,guitar,3,3.00520693876388,24275.8699158842
3,4,14,1135.avi,oneeighty,sin-oneeighty-4Hz-guitar20.wav,180,guitar,2,1.46466064639026,24285.2663372269
3,4,15,1014.avi,zero,sin-zero-4Hz-acoustic8.wav,0,acoustic,4,2.31483067412046,24291.3040868538
3,4,16,1034.avi,oneeighty,sin-oneeighty-4Hz-acoustic23.wav,180,acoustic,5,1.87472133716074,24298.4880579106
