respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
3,11,1,1160.avi,zero,sin-zero-4Hz-synth3.wav,0,synth,3,5.66522130906378,24315.5393378463
3,11,2,1072.avi,zero,sin-zero-4Hz-guitar12.wav,0,guitar,1,2.17586301100891,24326.5486113186
3,11,3,1100.avi,zero,sin-zero-4Hz-orch8.wav,0,orch,1,1.05608398046752,24334.4523302165
3,11,4,1189.avi,oneeighty,sin-oneeighty-4Hz-synth15.wav,180,synth,3,2.05812583486113,24340.1302355347
3,11,5,1130.avi,oneeighty,sin-oneeighty-4Hz-orch14.wav,180,orch,3,2.63141660440306,24347.2608438799
3,11,6,1011.avi,zero,sin-zero-4Hz-ep11.wav,0,ep,2,1.82398273298531,24356.0042593976
3,11,7,1112.avi,zero,sin-zero-4Hz-orch12.wav,0,orch,2,1.37336382229114,24363.5748097836
3,11,8,1078.avi,oneeighty,sin-oneeighty-4Hz-guitar23.wav,180,guitar,1,1.46413125344407,24371.3719251058
3,11,9,1045.avi,oneeighty,sin-oneeighty-4Hz-ep20.wav,180,ep,2,3.18177424588794,24379.2221890164
3,11,10,1073.avi,oneeighty,sin-oneeighty-4Hz-guitar24.wav,180,guitar,4,2.55315296550543,24388.7387341046
3,11,11,1171.avi,oneeighty,sin-oneeighty-4Hz-synth18.wav,180,synth,4,6.033069649151,24395.9227204601
3,11,12,1030.avi,oneeighty,sin-oneeighty-4Hz-ep19.wav,180,ep,2,2.56792380779734,24407.1318279034
3,11,13,1005.avi,zero,sin-zero-4Hz-ep4.wav,0,ep,3,2.84798055951978,24414.4357399986
3,11,14,1049.avi,zero,sin-zero-4Hz-guitar10.wav,0,guitar,1,3.16554446180089,24422.6460331907
3,11,15,1150.avi,zero,sin-zero-4Hz-synth9.wav,0,synth,4,2.62503354539513,24432.2424828877
3,11,16,1129.avi,oneeighty,sin-oneeighty-4Hz-orch16.wav,180,orch,3,1.90236802584332,24439.4931129676
