trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1187.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
2,"1016.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann"
3,"1141.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
4,"1036.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
5,"1070.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
6,"1004.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
7,"1137.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
8,"1114.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
9,"1097.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
10,"1093.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
11,"1085.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
12,"1162.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
13,"1177.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
14,"1057.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic"
15,"1161.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
16,"1033.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann"
