trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1078.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
2,"1105.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
3,"1168.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
4,"1020.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
5,"1021.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
6,"1027.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
7,"1103.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
8,"1094.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
9,"1144.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
10,"1062.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
11,"1165.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch"
12,"1129.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
13,"1042.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
14,"1061.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
15,"1179.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
16,"1176.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
