trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1113.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch"
2,"1034.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir"
3,"1050.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar"
4,"1083.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
5,"1052.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
6,"1024.avi","zero","sin-zero-4Hz-choir9.wav","Theta",0,"choir"
7,"1169.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
8,"1090.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar"
9,"1131.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch"
10,"1178.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth"
11,"1098.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
12,"1010.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
13,"1146.avi","zero","sin-zero-4Hz-synth8.wav","Theta",0,"synth"
14,"1026.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir"
15,"1136.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
16,"1155.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
