trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1029.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar","1029.avi","1006.avi","1025.avi","1023.avi",1
2,"1096.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep","1096.avi","1067.avi","1087.avi","1059.avi",1
3,"1023.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar","1023.avi","1025.avi","1029.avi","1006.avi",1
4,"1101.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar","1120.avi","1140.avi","1122.avi","1101.avi",4
5,"1185.avi","oneeighty","sin-oneeighty-4Hz-orch14.wav","Theta",180,"orch","1164.avi","1185.avi","1151.avi","1180.avi",2
6,"1164.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch","1164.avi","1185.avi","1151.avi","1180.avi",1
7,"1067.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep","1096.avi","1059.avi","1087.avi","1067.avi",4
8,"1180.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch","1164.avi","1185.avi","1151.avi","1180.avi",4
9,"1059.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep","1059.avi","1096.avi","1067.avi","1087.avi",1
10,"1122.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar","1101.avi","1120.avi","1140.avi","1122.avi",4
11,"1025.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar","1029.avi","1006.avi","1025.avi","1023.avi",3
12,"1151.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch","1151.avi","1164.avi","1185.avi","1180.avi",1
13,"1087.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep","1067.avi","1087.avi","1096.avi","1059.avi",2
14,"1140.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar","1122.avi","1120.avi","1101.avi","1140.avi",4
15,"1006.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar","1029.avi","1023.avi","1025.avi","1006.avi",4
16,"1120.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar","1122.avi","1101.avi","1140.avi","1120.avi",4
