trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1029.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
2,"1059.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
3,"1096.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep"
4,"1185.avi","oneeighty","sin-oneeighty-4Hz-orch14.wav","Theta",180,"orch"
5,"1180.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
6,"1023.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
7,"1120.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
8,"1006.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
9,"1067.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
10,"1101.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
11,"1025.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
12,"1164.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
13,"1122.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
14,"1140.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
15,"1151.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
16,"1087.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
