trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1040.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
2,"1069.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
3,"1005.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
4,"1074.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
5,"1123.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic"
6,"1077.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
7,"1003.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
8,"1060.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
9,"1153.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
10,"1174.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
11,"1175.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
12,"1038.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth"
13,"1163.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
14,"1116.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic"
15,"1127.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
16,"1119.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic"
