trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1189.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
2,"1121.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
3,"1055.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
4,"1124.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
5,"1031.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
6,"1147.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
7,"1102.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
8,"1045.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
9,"1107.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
10,"1095.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
11,"1154.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann"
12,"1022.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic"
13,"1002.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
14,"1049.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
15,"1076.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep"
16,"1182.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
