trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1013.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
2,"1143.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
3,"1053.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth"
4,"1100.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
5,"1072.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
6,"1171.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
7,"1008.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
8,"1166.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
9,"1111.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
10,"1158.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
11,"1092.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
12,"1084.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth"
13,"1043.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
14,"1188.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic"
15,"1028.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
16,"1134.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann"
