trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1063.avi","zero","sin-zero-4Hz-orch7.wav","Theta",0,"orch"
2,"1089.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch"
3,"1148.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
4,"1030.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
5,"1128.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
6,"1135.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth"
7,"1037.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
8,"1009.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
9,"1173.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
10,"1081.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
11,"1115.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
12,"1066.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
13,"1017.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
14,"1109.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
15,"1150.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
16,"1186.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
