trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1144-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
2,"1138-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar4.wav","Theta",180,"dar"
3,"1081-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic10.wav","Gamma",0,"acoustic"
4,"1120-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir22.wav","Gamma",180,"choir"
5,"1114-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir5.wav","Gamma",270,"choir"
6,"1105-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir6.wav","Gamma",270,"choir"
7,"1080-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic9.wav","Gamma",0,"acoustic"
8,"1092-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic15.wav","Gamma",90,"acoustic"
9,"1136-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
10,"1115-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir19.wav","Gamma",180,"choir"
11,"1126-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar3.wav","Theta",180,"dar"
12,"1085-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic14.wav","Gamma",90,"acoustic"
