trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1050-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann12.wav","Theta",0,"yann"
2,"1040-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth21.wav","Gamma",180,"synth"
3,"1028-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth5.wav","Gamma",270,"synth"
4,"1060-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann3.wav","Theta",180,"yann"
5,"1046-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth6.wav","Gamma",270,"synth"
6,"1065-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann1.wav","Theta",180,"yann"
7,"1053-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann11.wav","Theta",0,"yann"
8,"1005-sin-37.5Hz-ninety.avi","zero","sin-zero-orch8.wav","Gamma",0,"orch"
9,"1010-sin-37.5Hz-ninety.avi","zero","sin-zero-orch9.wav","Gamma",0,"orch"
10,"1013-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch16.wav","Gamma",90,"orch"
11,"1004-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch13.wav","Gamma",90,"orch"
12,"1039-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth19.wav","Gamma",180,"synth"
