respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
13,6,1,1103.avi,zero,sin-zero-4Hz-orch6.wav,0,orch,4,0.187552053856052,18781.2574451161
13,6,2,1186.avi,oneeighty,sin-oneeighty-4Hz-synth17.wav,180,synth,3,0.232330971193733,18787.3085246817
13,6,3,1019.avi,zero,sin-zero-4Hz-ep2.wav,0,ep,4,0.532739855254476,18792.4400292815
13,6,4,1062.avi,zero,sin-zero-4Hz-guitar8.wav,0,guitar,3,0.310756714741729,18797.598008558
13,6,5,1125.avi,oneeighty,sin-oneeighty-4Hz-orch22.wav,180,orch,2,0.278030292738549,18802.862666878
13,6,6,1004.avi,zero,sin-zero-4Hz-ep10.wav,0,ep,4,0.219044427842164,18809.3136416944
13,6,7,1159.avi,zero,sin-zero-4Hz-synth1.wav,0,synth,3,0.250611363924691,18815.4579589003
13,6,8,1047.avi,oneeighty,sin-oneeighty-4Hz-ep16.wav,180,ep,2,0.289881440225145,18820.7226359362
13,6,9,1168.avi,zero,sin-zero-4Hz-synth4.wav,0,synth,3,0.243851570103288,18826.1206574747
13,6,10,1139.avi,oneeighty,sin-oneeighty-4Hz-orch23.wav,180,orch,2,0.285612382744148,18830.9189186986
13,6,11,1170.avi,oneeighty,sin-oneeighty-4Hz-synth22.wav,180,synth,4,0.205079882573045,18836.6633457855
13,6,12,1028.avi,oneeighty,sin-oneeighty-4Hz-ep14.wav,180,ep,3,0.22322262220041,18842.541140619
13,6,13,1078.avi,oneeighty,sin-oneeighty-4Hz-guitar16.wav,180,guitar,4,0.216954575986165,18847.4193740708
13,6,14,1057.avi,zero,sin-zero-4Hz-guitar6.wav,0,guitar,4,0.093641241594014,18853.0305520463
13,6,15,1088.avi,oneeighty,sin-oneeighty-4Hz-guitar14.wav,180,guitar,1,0.244755673284089,18857.8154313357
13,6,16,1116.avi,zero,sin-zero-4Hz-orch1.wav,0,orch,2,0.308228848287399,18863.7598698937
