respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
13,9,1,1148.avi,zero,sin-zero-4Hz-yann10.wav,0,yann,3,0.0528461137873819,102457.457616579
13,9,2,1084.avi,oneeighty,sin-oneeighty-4Hz-ep17.wav,180,ep,2,0.278820590610849,102462.935600383
13,9,3,1185.avi,oneeighty,sin-oneeighty-4Hz-yann13.wav,180,yann,4,0.307772117710556,102469.066612028
13,9,4,1052.avi,zero,sin-zero-4Hz-ep8.wav,0,ep,2,1.6353125495225,102475.011012852
13,9,5,1104.avi,zero,sin-zero-4Hz-synth5.wav,0,synth,1,0.192468322420609,102482.061772435
13,9,6,1111.avi,zero,sin-zero-4Hz-synth9.wav,0,synth,3,0.234919815557078,102488.579288339
13,9,7,1013.avi,zero,sin-zero-4Hz-dar5.wav,0,dar,4,0.298390575597296,102494.48374501
13,9,8,1182.avi,oneeighty,sin-oneeighty-4Hz-yann19.wav,180,yann,3,0.919236266767257,102500.414851442
13,9,9,1031.avi,oneeighty,sin-oneeighty-4Hz-dar23.wav,180,dar,4,0.321326420496916,102506.212675557
13,9,10,1010.avi,zero,sin-zero-4Hz-dar11.wav,0,dar,5,0.267870829469757,102512.970128672
13,9,11,1042.avi,oneeighty,sin-oneeighty-4Hz-dar16.wav,180,dar,1,0.394970529858256,102517.874962681
13,9,12,1059.avi,zero,sin-zero-4Hz-ep7.wav,0,ep,3,0.51183922358905,102523.966022625
13,9,13,1155.avi,zero,sin-zero-4Hz-yann8.wav,0,yann,5,0.292355573663372,102529.177488586
13,9,14,1138.avi,oneeighty,sin-oneeighty-4Hz-synth18.wav,180,synth,4,0.302301916133729,102534.295476013
13,9,15,1129.avi,oneeighty,sin-oneeighty-4Hz-synth16.wav,180,synth,2,1.12036345248634,102539.973378916
13,9,16,1080.avi,oneeighty,sin-oneeighty-4Hz-ep21.wav,180,ep,3,0.453245790777146,102546.18444852
