respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
2,11,1,1159.avi,zero,sin-zero-4Hz-guitar5.wav,0,guitar,5,0.210796949311771,5947.51442073599
2,11,2,1136.avi,oneeighty,sin-oneeighty-4Hz-ep20.wav,180,ep,5,1.0425487405264,5954.05854417627
2,11,3,1032.avi,oneeighty,sin-oneeighty-4Hz-choir24.wav,180,choir,1,0.711714178335569,5961.02925322132
2,11,4,1115.avi,zero,sin-zero-4Hz-ep4.wav,0,ep,2,0.428310484363465,5966.32061327711
2,11,5,1073.avi,oneeighty,sin-oneeighty-4Hz-dar22.wav,180,dar,5,0.326296263314362,5971.91850985376
2,11,6,1144.avi,oneeighty,sin-oneeighty-4Hz-ep21.wav,180,ep,1,0.448507031283953,5977.8761835907
2,11,7,1190.avi,oneeighty,sin-oneeighty-4Hz-guitar17.wav,180,guitar,1,0.272041042112505,5984.02056271404
2,11,8,1011.avi,zero,sin-zero-4Hz-choir6.wav,0,choir,3,0.855537560807534,5989.72500698072
2,11,9,1174.avi,oneeighty,sin-oneeighty-4Hz-guitar20.wav,180,guitar,2,1.08141467898531,5995.16301772424
2,11,10,1161.avi,zero,sin-zero-4Hz-guitar3.wav,0,guitar,1,2.15315204086073,6001.6671863845
2,11,11,1100.avi,zero,sin-zero-4Hz-ep5.wav,0,ep,5,2.02282522236419,6010.19736981521
2,11,12,1050.avi,zero,sin-zero-4Hz-dar8.wav,0,dar,2,1.40942555834499,6017.15468432802
2,11,13,1081.avi,oneeighty,sin-oneeighty-4Hz-dar13.wav,180,dar,3,1.22501920641662,6023.13899921363
2,11,14,1031.avi,oneeighty,sin-oneeighty-4Hz-choir18.wav,180,choir,2,0.680429378497138,6028.9235094085
2,11,15,1051.avi,zero,sin-zero-4Hz-dar3.wav,0,dar,1,0.645489850408921,6035.45439921273
2,11,16,1016.avi,zero,sin-zero-4Hz-choir12.wav,0,choir,1,2.02648689360103,6042.18517581607
