respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
2,10,1,1180.avi,oneeighty,sin-oneeighty-4Hz-yann16.wav,180,yann,4,0.905375532609469,5694.30369683898
2,10,2,1096.avi,oneeighty,sin-oneeighty-4Hz-orch18.wav,180,orch,5,1.27838542334848,5700.87453206528
2,10,3,1103.avi,zero,sin-zero-4Hz-synth11.wav,0,synth,2,1.03569691746452,5707.84516383186
2,10,4,1172.avi,oneeighty,sin-oneeighty-4Hz-yann22.wav,180,yann,5,0.613687043329264,5713.56302134667
2,10,5,1068.avi,zero,sin-zero-4Hz-orch5.wav,0,orch,2,0.692959961602355,5718.7477277564
2,10,6,1128.avi,oneeighty,sin-oneeighty-4Hz-synth16.wav,180,synth,5,0.27935321543373,5725.26526257322
2,10,7,1053.avi,zero,sin-zero-4Hz-orch9.wav,0,orch,2,1.35833241514865,5730.1701083257
2,10,8,1005.avi,zero,sin-zero-4Hz-guitar2.wav,0,guitar,5,1.6118109273566,5737.70053325163
2,10,9,1167.avi,zero,sin-zero-4Hz-yann1.wav,0,yann,4,0.953226904378425,5745.47099053792
2,10,10,1033.avi,oneeighty,sin-oneeighty-4Hz-guitar19.wav,180,guitar,2,0.563464490392107,5751.54871124568
2,10,11,1140.avi,oneeighty,sin-oneeighty-4Hz-synth17.wav,180,synth,1,1.38931172353659,5756.74675875684
2,10,12,1166.avi,zero,sin-zero-4Hz-yann2.wav,0,yann,3,2.60491533328604,5762.73109024525
2,10,13,1030.avi,oneeighty,sin-oneeighty-4Hz-guitar24.wav,180,guitar,1,1.1437285955999,5770.24818674825
2,10,14,1084.avi,oneeighty,sin-oneeighty-4Hz-orch17.wav,180,orch,5,0.321795094326262,5776.28597229748
2,10,15,1006.avi,zero,sin-zero-4Hz-guitar1.wav,0,guitar,1,0.0143668523660381,5781.25732975719
2,10,16,1111.avi,zero,sin-zero-4Hz-synth1.wav,0,synth,1,1.71477120592135,5785.98887310785
