trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1048-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth23.wav","Gamma",180,"synth"
2,"1005-sin-37.5Hz-ninety.avi","zero","sin-zero-orch21.wav","Gamma",0,"orch"
3,"1025-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth1.wav","Gamma",270,"synth"
4,"1055-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann7.wav","Theta",0,"yann"
5,"1068-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
6,"1010-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch18.wav","Gamma",90,"orch"
7,"1012-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch6.wav","Gamma",90,"orch"
8,"1064-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
9,"1046-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth11.wav","Gamma",180,"synth"
10,"1053-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann13.wav","Theta",180,"yann"
11,"1022-sin-37.5Hz-ninety.avi","zero","sin-zero-orch22.wav","Gamma",0,"orch"
12,"1037-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth4.wav","Gamma",270,"synth"
