trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1164-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic9.wav","Gamma",270,"acoustic"
2,"1162-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic7.wav","Gamma",270,"acoustic"
3,"1126-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann23.wav","Gamma",90,"yann"
4,"1144-sin-37.5Hz-ninety.avi","zero","sin-zero-yann17.wav","Gamma",0,"yann"
5,"1155-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic1.wav","Gamma",180,"acoustic"
6,"1175-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
7,"1153-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic4.wav","Gamma",180,"acoustic"
8,"1170-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir16.wav","Theta",0,"choir"
9,"1132-sin-37.5Hz-ninety.avi","zero","sin-zero-yann18.wav","Gamma",0,"yann"
10,"1139-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann11.wav","Gamma",90,"yann"
11,"1187-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir15.wav","Theta",0,"choir"
12,"1178-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
