trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1146.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
2,"1118.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic"
3,"1154.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
4,"1038.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth"
5,"1008.avi","zero","sin-zero-4Hz-synth8.wav","Theta",0,"synth"
6,"1019.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth"
7,"1186.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
8,"1140.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
9,"1099.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
10,"1037.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
11,"1130.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
12,"1087.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
13,"1085.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
14,"1182.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
15,"1056.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann"
16,"1058.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
