trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1013.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
2,"1011.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
3,"1082.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
4,"1158.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
5,"1129.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
6,"1034.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
7,"1104.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
8,"1117.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
9,"1066.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
10,"1163.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
11,"1134.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
12,"1045.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
13,"1055.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
14,"1078.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
15,"1176.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
16,"1192.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth"
