trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1067.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
2,"1106.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
3,"1156.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
4,"1100.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
5,"1088.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
6,"1048.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
7,"1144.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth"
8,"1069.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
9,"1080.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
10,"1020.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
11,"1180.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
12,"1127.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
13,"1167.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
14,"1025.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
15,"1004.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
16,"1177.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann"
