trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1159.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth"
2,"1033.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
3,"1017.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
4,"1183.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth"
5,"1062.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar"
6,"1097.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
7,"1083.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
8,"1169.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth"
9,"1036.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
10,"1050.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
11,"1092.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
12,"1015.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
13,"1122.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch"
14,"1124.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
15,"1101.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch"
16,"1165.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
