trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1073.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
2,"1178.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
3,"1173.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
4,"1168.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
5,"1110.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
6,"1059.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
7,"1123.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
8,"1061.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep"
9,"1047.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
10,"1102.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
11,"1007.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
12,"1002.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
13,"1074.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep"
14,"1155.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
15,"1027.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic"
16,"1121.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
