trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1005.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
2,"1132.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
3,"1150.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
4,"1187.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
5,"1157.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
6,"1030.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
7,"1091.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
8,"1191.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
9,"1072.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
10,"1115.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
11,"1026.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir"
12,"1084.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
13,"1051.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
14,"1006.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
15,"1136.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
16,"1109.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
