trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1076-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar22.wav","Gamma",180,"dar"
2,"1102-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep24.wav","Theta",0,"ep"
3,"1104-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
4,"1058-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir13.wav","Gamma",90,"choir"
5,"1059-sin-37.5Hz-ninety.avi","zero","sin-zero-choir8.wav","Gamma",0,"choir"
6,"1065-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir15.wav","Gamma",90,"choir"
7,"1117-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep2.wav","Theta",180,"ep"
8,"1100-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep3.wav","Theta",180,"ep"
9,"1094-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar20.wav","Gamma",180,"dar"
10,"1068-sin-37.5Hz-ninety.avi","zero","sin-zero-choir10.wav","Gamma",0,"choir"
11,"1092-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar17.wav","Gamma",270,"dar"
12,"1085-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar5.wav","Gamma",270,"dar"
